tick,bonds.long.interest,bonds.long.minimum,bonds.long.term,bonds.mid.interest,bonds.mid.minimum,bonds.mid.term,bonds.short.interest,bonds.short.minimum,bonds.short.term,cds.long.interest,cds.long.minimum,cds.long.term,cds.mid.interest,cds.mid.minimum,cds.mid.term,cds.short.interest,cds.short.minimum,cds.short.term,crop.adjusted,crop.value,fund.adjusted,fund.value,gold.adjusted,gold.value,savings.rate,stocks.1595.adjusted,stocks.1595.value,stocks.1667.adjusted,stocks.1667.value,stocks.1671.adjusted,stocks.1671.value,stocks.1673.adjusted,stocks.1673.value,stocks.1675.adjusted,stocks.1675.value,stocks.1677.adjusted,stocks.1677.value,stocks.1679.adjusted,stocks.1679.value,stocks.1681.adjusted,stocks.1681.value,stocks.1683.adjusted,stocks.1683.value,stocks.1685.adjusted,stocks.1685.value,stocks.1687.adjusted,stocks.1687.value,stocks.1689.adjusted,stocks.1689.value,stocks.1691.adjusted,stocks.1691.value,stocks.1693.adjusted,stocks.1693.value,stocks.1695.adjusted,stocks.1695.value,stocks.1699.adjusted,stocks.1699.value,stocks.1701.adjusted,stocks.1701.value,stocks.1703.adjusted,stocks.1703.value,stocks.1705.adjusted,stocks.1705.value,stocks.232.adjusted,stocks.232.value,stocks.280.adjusted,stocks.280.value,stocks.282.adjusted,stocks.282.value,stocks.283.adjusted,stocks.283.value,stocks.284.adjusted,stocks.284.value,stocks.287.adjusted,stocks.287.value,stocks.288.adjusted,stocks.288.value,stocks.289.adjusted,stocks.289.value,stocks.290.adjusted,stocks.290.value,stocks.291.adjusted,stocks.291.value,stocks.292.adjusted,stocks.292.value,stocks.297.adjusted,stocks.297.value,stocks.298.adjusted,stocks.298.value,stocks.300.adjusted,stocks.300.value,stocks.301.adjusted,stocks.301.value,stocks.302.adjusted,stocks.302.value,stocks.303.adjusted,stocks.303.value,stocks.304.adjusted,stocks.304.value,stocks.305.adjusted,stocks.305.value,stocks.306.adjusted,stocks.306.value,stocks.307.adjusted,stocks.307.value,stocks.45.adjusted,stocks.45.value
448,4.64,1000,120,4.54,500,60,4.89,250,12,8.31,1000,36,7.31,500,12,5.31,250,3,4.59,3.77,1801.64,1482.37,810.56,666.92,3.0807,,,43.49,35.78,,,,,15.69,12.91,44.94,36.98,,,,,47.28,38.9,,,57.73,47.5,,,,,,,,,85.49,70.34,40.95,33.69,283.85,233.55,,,124.04,102.06,44.75,36.82,9.77,8.04,78.43,64.53,76.39,62.85,,,96.62,79.5,45.39,37.35,,,61.72,50.78,36.85,30.32,47.31,38.93,67.87,55.84,71.84,59.11,60.77,50,82.33,67.74,19.2,15.8,57.16,47.03,15.42,12.69,45.37,37.33,,,100.6,82.77
449,4.95,1000,120,4.92,500,60,4.98,250,12,8.33,1000,36,7.33,500,12,5.33,250,3,4.69,3.87,1855.99,1530.62,794.83,655.49,3.237,,,49.28,40.64,,,,,16.89,13.93,42.5,35.05,,,,,52.04,42.92,,,62.16,51.26,,,,,,,,,89.7,73.98,44.91,37.04,288.47,237.9,,,129.28,106.62,45.69,37.68,10.15,8.37,76.82,63.35,71.34,58.83,,,101.32,83.56,47.4,39.09,,,56.63,46.7,44.81,36.95,50.2,41.4,67.71,55.84,75.68,62.41,57.75,47.63,80.94,66.75,19,15.67,64.53,53.22,16.81,13.86,47.12,38.86,,,106.65,87.95
450,5.03,1000,120,4.92,500,60,4.91,250,12,8.32,1000,36,7.32,500,12,5.32,250,3,4.09,3.38,1822.52,1505.7,805.29,665.3,3.437,,,46.5,38.42,,,,,18.86,15.58,39.39,32.54,,,,,51.15,42.26,,,61.78,51.04,,,,,,,,,87.44,72.24,45.73,37.78,281.78,232.8,,,128.26,105.96,46.27,38.23,11.62,9.6,74.54,61.58,66.34,54.81,,,101.86,84.15,47.44,39.19,,,50.84,42,43.79,36.18,49.57,40.95,62.94,52,77.73,64.22,54.35,44.9,87.21,72.05,18.75,15.49,60.52,50,16.07,13.28,45.96,37.97,,,105.43,87.1
451,4.76,1000,120,4.6,500,60,4.82,250,12,8.49,1000,36,7.49,500,12,5.49,250,3,3.86,3.19,1760.83,1455.18,805.17,665.41,2.4582,,,48.01,39.68,,,,,23.27,19.23,41.07,33.94,,,,,48.98,40.48,,,57.2,47.27,,,,,,,,,82.28,67.99,45.61,37.69,245.58,202.95,,,133.58,110.39,46.71,38.6,10.26,8.48,73.22,60.51,62.08,51.3,,,102.84,84.99,46.95,38.8,,,48.69,40.24,39.16,32.36,47.36,39.14,62.87,51.96,73.33,60.6,52.64,43.5,84.57,69.89,15.75,13.02,57.49,47.51,15.42,12.74,44.2,36.53,,,107.62,88.94
452,4.54,1000,120,4.25,500,60,4.19,250,12,8.46,1000,36,7.46,500,12,5.46,250,3,4.06,3.37,1756.33,1457.61,858.7,712.65,2.8492,,,47.59,39.5,,,,,22.8,18.92,40.73,33.8,,,,,52.55,43.61,,,56.03,46.5,,,,,,,,,82.42,68.4,45.98,38.16,261.53,217.05,,,139.76,115.99,46.75,38.8,9.4,7.8,74.68,61.98,66.08,54.84,,,104.28,86.54,45.34,37.63,,,46.44,38.54,38.96,32.33,48.32,40.1,71.08,58.99,78,64.73,54.14,44.93,81.47,67.61,15.44,12.81,61.3,50.87,15.72,13.04,41.53,34.47,,,108.22,89.81
453,4.56,1000,120,4.24,500,60,4.11,250,12,8.08,1000,36,7.08,500,12,5.08,250,3,4.43,3.69,1834.63,1527.29,906.45,754.6,2.5482,,,49.86,41.51,,,,,21.38,17.8,39.74,33.08,,,,,53.97,44.93,,,58.37,48.59,,,,,,,,,89.84,74.79,48.27,40.18,259.83,216.3,,,141.28,117.61,49.59,41.28,10.28,8.56,78.87,65.66,67.68,56.34,,,111.05,92.45,45.47,37.85,,,42.02,34.98,40.86,34.01,50.96,42.42,72.67,60.5,76.61,63.78,56.01,46.63,83.15,69.22,16.85,14.03,65.56,54.58,16.09,13.4,42.59,35.45,,,112.72,93.84
454,4.36,1000,120,4.02,500,60,3.89,250,12,7.97,1000,36,6.97,500,12,4.97,250,3,4.4,3.69,1842.38,1545.79,960.94,806.25,2.0617,,,51,42.79,,,,,10.8,9.06,42.31,35.5,,,,,54.78,45.96,,,57.9,48.58,,,,,,,,,89.57,75.15,51.63,43.32,232.41,195,,,137.66,115.5,48.74,40.89,10.45,8.77,77.23,64.8,68.26,57.27,,,107.07,89.83,43.38,36.4,,,44.89,37.66,41.24,34.6,49.64,41.65,69.26,58.11,72.45,60.79,57.08,47.89,92.95,77.99,16.45,13.8,66.83,56.07,14.7,12.33,42.86,35.96,,,102.58,86.07
455,3.97,1000,120,3.41,500,60,3.26,250,12,8.02,1000,36,7.02,500,12,5.02,250,3,4.73,3.98,1749.16,1471.83,954.54,803.2,1.8256,,,47.68,40.12,,,,,11.17,9.4,43.4,36.52,,,,,59.73,50.26,,,55.88,47.02,,,,,,,,,78.26,65.85,47.19,39.71,235.31,198,,,129.03,108.57,45.96,38.67,8.81,7.41,81.45,68.54,71.2,59.91,,,105.2,88.52,40.53,34.1,,,30.85,25.96,39.75,33.45,46.06,38.76,66.82,56.23,72.07,60.64,57.03,47.99,87.15,73.33,15.07,12.68,66.84,56.24,13.91,11.71,39.47,33.21,,,100.35,84.44
456,4.04,1000,120,3.45,500,60,3.34,250,12,6.84,1000,36,5.84,500,12,3.84,250,3,5.39,4.55,1747.2,1475.25,1053.59,889.6,2.1042,,,49.2,41.54,,,,,10.07,8.5,55.7,47.03,,,,,56.58,47.77,,,59.82,50.51,,,,,,,,,77.56,65.49,47.43,40.05,227.75,192.3,,,129.7,109.51,44.18,37.3,7.9,6.67,79.69,67.29,72.09,60.87,,,112.05,94.61,39.14,33.05,,,32.88,27.76,44.01,37.16,50.2,42.39,69.7,58.85,60.11,50.75,55.25,46.65,88.52,74.74,13.81,11.66,68.17,57.56,13.36,11.28,37.85,31.96,,,100.25,84.65
457,3.62,1000,120,2.75,500,60,2.13,250,12,6.06,1000,36,5.06,500,12,3.06,250,3,5.91,5,1628.79,1378.6,1089.68,922.3,1.0863,,,43.29,36.64,,,,,10.56,8.94,52.27,44.24,,,,,51.36,43.47,,,54.94,46.5,,,,,,,,,61.61,52.15,42.18,35.7,202.92,171.75,,,126.61,107.16,42.05,35.59,7.9,6.69,74.85,63.35,66.03,55.89,,,103.62,87.7,38.35,32.46,,,32.44,27.46,34.05,28.82,45.58,38.58,71.47,60.49,65.4,55.35,50.59,42.82,74.84,63.34,14.37,12.16,62.83,53.18,13.53,11.45,37.52,31.76,,,94.27,79.79
458,3.53,1000,120,2.5,500,60,1.77,250,12,5.79,1000,36,4.79,500,12,2.79,250,3,6.53,5.54,1605.88,1364.07,1140.1,968.43,1.1859,,,40.49,34.39,,,,,9.58,8.14,54.51,46.3,,,,,49.74,42.25,,,50.03,42.5,,,,,,,,,49.07,41.68,43.63,37.06,198.49,168.6,,,134.26,114.04,39.72,33.74,7.73,6.57,73.81,62.7,63.18,53.67,,,104.51,88.77,39.71,33.73,,,29.53,25.08,37.68,32.01,41.93,35.62,65.34,55.5,62.78,53.33,49.05,41.66,77.41,65.75,14.87,12.63,60.05,51.01,13.34,11.33,37.5,31.85,,,93.77,79.65
459,3.57,1000,120,2.65,500,60,1.62,250,12,5.85,1000,36,4.85,500,12,2.85,250,3,6.86,5.84,1557.94,1326.41,1068.49,909.7,0.9072,,,40.96,34.87,,,,,9.9,8.43,48.23,41.06,,,,,47.84,40.73,,,46.85,39.89,,,,,,,,,45.11,38.4,40.24,34.26,187.81,159.9,,,135.31,115.2,43.88,37.36,6.78,5.77,76.5,65.13,63.36,53.94,,,99.6,84.8,39.69,33.79,,,28.94,24.64,32.1,27.33,45.46,38.7,71.32,60.72,59.97,51.06,48.88,41.62,70.9,60.36,15.2,12.94,49.33,42,13.62,11.6,31.91,27.17,,,93.51,79.61
460,3.78,1000,120,3.06,500,60,1.94,250,12,5.66,1000,36,4.66,500,12,2.66,250,3,7.21,6.17,1618.32,1385.97,1039.8,890.51,1.164,,,42.06,36.02,,,,,8.76,7.5,51.47,44.08,,,,,53.31,45.66,,,48.82,41.81,,,,,,,,,47.01,40.26,42.04,36,186.53,159.75,,,141.35,121.06,38.3,32.8,9.67,8.28,78.38,67.13,64.35,55.11,,,105.2,90.1,42.18,36.12,,,31.01,26.56,32.23,27.6,45.88,39.29,67.5,57.81,61.84,52.96,52.15,44.66,84.67,72.51,15.58,13.34,51.2,43.85,15.7,13.45,30.05,25.74,,,89.84,76.94
461,4.06,1000,120,3.41,500,60,2.22,250,12,5.76,1000,36,4.76,500,12,2.76,250,3,6.92,5.99,1615.85,1398.36,1074.65,930,1.3764,,,41.63,36.02,,,,,8.89,7.69,46,39.81,,,,,54.48,47.15,,,57.19,49.49,,,,,,,,,43.82,37.92,40.81,35.32,203.84,176.4,,,149.32,129.22,35.58,30.79,7.95,6.88,76.83,66.49,64.13,55.5,,,103.51,89.58,43.34,37.51,,,28.75,24.88,35.34,30.58,46.51,40.25,61.13,52.9,62.23,53.85,49.94,43.22,83.19,71.99,15.41,13.34,53.69,46.46,15.66,13.55,31.37,27.15,,,88.87,76.91
462,4.01,1000,120,3.33,500,60,2.38,250,12,5.79,1000,36,4.79,500,12,2.79,250,3,8.4,7.32,1464.8,1276.69,1055.55,920,1.309,,,37.63,32.8,,,,,8.03,7,38.21,33.3,,,,,52.35,45.63,,,53.59,46.71,,,,,,,,,33.63,29.31,39.54,34.46,193.27,168.45,,,134.81,117.5,30.31,26.42,5.4,4.71,73.14,63.75,59.17,51.57,,,100.82,87.87,42.5,37.04,,,22.33,19.46,35.3,30.77,38.33,33.41,41.6,36.26,52.72,45.95,45.8,39.92,79.06,68.91,13.91,12.12,45.89,40,13.46,11.73,26.04,22.69,,,78.78,68.66
463,3.97,1000,120,3.23,500,60,2.25,250,12,5.79,1000,36,4.79,500,12,2.79,250,3,6.49,5.65,1458.63,1269.42,959.46,835,1.4175,,,37.12,32.3,,,,,6.94,6.04,33.09,28.8,,,,,52.86,46,,,51.12,44.49,,,,,,,,,40.88,35.57,43.56,37.91,199.76,173.85,,,147.68,128.52,32.67,28.43,5.52,4.8,78.71,68.5,60.33,52.5,,,92.56,80.55,41.39,36.02,,,22.71,19.76,33.02,28.74,35.63,31.01,38.84,33.8,52.3,45.52,45.59,39.68,71.07,61.85,13.6,11.84,47.02,40.92,12.88,11.21,31.64,27.53,,,81.04,70.53
464,3.83,1000,120,3.1,500,60,2.17,250,12,6.59,1000,36,5.59,500,12,3.59,250,3,6.68,5.82,1488.46,1296.49,1020.06,888.5,1.1718,,,37.92,33.03,,,,,8.37,7.29,29.75,25.91,,,,,54.74,47.68,,,50.02,43.57,,,,,,,,,44.23,38.53,43.62,37.99,215.78,187.95,,,142.03,123.71,33.04,28.78,5.03,4.38,81.72,71.18,61.31,53.4,,,93.57,81.5,40.37,35.16,,,26.61,23.18,31.37,27.33,36.75,32.01,47.11,41.03,61.32,53.41,45.53,39.66,66.59,58,14.67,12.78,49.29,42.93,13.16,11.46,31.28,27.25,,,82.82,72.14
465,3.77,1000,120,2.87,500,60,1.72,250,12,7.32,1000,36,6.32,500,12,4.32,250,3,5.6,4.84,1348.14,1164.17,846.23,730.75,1.1868,,,34.53,29.82,,,,,8.09,6.99,25.19,21.75,,,,,51.88,44.8,,,45.31,39.13,,,,,,,,,33.19,28.66,39.85,34.41,198.2,171.15,,,,,,,5.5,4.75,79.98,69.07,60.55,52.29,,,89.39,77.19,36.39,31.42,,,25.14,21.71,26.55,22.92,32.6,28.15,50.46,43.57,56.18,48.51,42.56,36.75,57.79,49.9,13.32,11.5,41.11,35.5,11.35,9.8,29.65,25.6,,,78.36,67.67
466,4.01,1000,120,2.8,500,60,1.34,250,12,5.36,1000,36,4.36,500,12,2.36,250,3,4.73,4.01,1123.62,953.11,960.21,814.5,0.871,,,33.92,28.77,,,,,7.54,6.4,26.37,22.37,,,,,45.95,38.98,,,37.62,31.91,,,,,,,,,24.35,20.66,34.31,29.1,124.49,105.6,,,,,,,2.61,2.21,71.72,60.84,58.89,49.95,,,87.67,74.37,37.12,31.49,,,11.6,9.84,19.12,16.22,31.76,26.94,49.44,41.94,44.75,37.96,38.41,32.58,56.78,48.16,10.21,8.66,30.57,25.93,10.03,8.51,18.89,16.03,,,73.66,62.48
467,2.72,1000,120,1.71,500,60,0.81,250,12,4.77,1000,36,3.77,500,12,1.77,250,3,4.15,3.49,1056.28,888.61,1033.86,869.75,0.5508,,,35.83,30.14,,,,,7.01,5.9,31.24,26.28,,,,,54.44,45.8,,,31.27,26.31,,,,,,,,,20.37,17.14,23.2,19.52,152.63,128.4,,,,,,,3.57,3,68.54,57.66,54.24,45.63,,,92.59,77.89,34.48,29.01,,,8.72,7.34,17.81,14.98,33.28,28,50.7,42.65,39.55,33.27,36.29,30.53,54.63,45.96,7.11,5.98,25.51,21.46,10.58,8.9,14.23,11.97,,,77.21,64.95
468,2.25,1000,120,1.55,500,60,0.37,250,12,4.02,1000,36,3.02,500,12,1.02,250,3,4.83,4.07,1055.96,890.59,1090.24,919.5,0.2405,,,36.9,31.12,,,,,7.19,6.06,34.11,28.77,,,,,54.89,46.29,,,32.42,27.34,,,,,,,,,19.51,16.45,23.38,19.72,149.93,126.45,,,,,,,2.72,2.29,70.17,59.18,53.07,44.76,,,92.98,78.42,37.99,32.04,,,9.89,8.34,18.81,15.87,33.42,28.19,53.38,45.02,39.39,33.22,38.36,32.35,54.25,45.75,8.76,7.39,34.94,29.47,12.15,10.25,13.6,11.47,,,67.86,57.23
469,2.87,1000,120,1.85,500,60,0.51,250,12,4.16,1000,36,3.16,500,12,1.16,250,3,4.48,3.79,999.08,845.69,1124.68,952,0.3213,,,33.54,28.39,,,,,7.56,6.4,32.26,27.31,,,,,45.16,38.23,,,29.32,24.82,,,,,,,,,22.35,18.92,24.19,20.48,146.02,123.6,,,,,,,2.35,1.99,68.73,58.18,54.44,46.08,,,92.44,78.25,37.88,32.06,,,8.87,7.51,20.42,17.28,29.26,24.77,53.99,45.7,38.97,32.99,38.81,32.85,50.74,42.95,10.75,9.1,37.98,32.15,11.89,10.06,11.93,10.1,,,66.85,56.59
470,3.02,1000,120,1.99,500,60,0.72,250,12,4.07,1000,36,3.07,500,12,1.07,250,3,4.23,3.57,886.83,749.93,1061.63,897.75,0.36,,,31.34,26.5,,,,,10.67,9.02,31.63,26.75,,,,,43.85,37.08,,,23.58,19.94,,,,,,,,,16.92,14.31,23.23,19.64,125.94,106.5,,,,,,,2.28,1.93,61.01,51.59,48.6,41.1,,,82.53,69.79,32.09,27.14,,,9.19,7.77,16.53,13.98,27.72,23.44,52.03,44,32.6,27.57,33.81,28.59,44.89,37.96,8.54,7.22,28.61,24.19,11.67,9.87,6.64,5.61,,,53.98,45.65
471,2.68,1000,120,1.65,500,60,0.58,250,12,3.89,1000,36,2.89,500,12,0.89,250,3,4.68,3.96,937.52,793.59,1043.44,883.25,0.3074,,,33.08,28.01,,,,,13.56,11.48,32.31,27.35,,,,,47.34,40.07,,,25.55,21.63,,,,,,,,,19.58,16.57,23.46,19.86,125.81,106.5,,,,,,,3.02,2.56,61.79,52.3,50.29,42.57,,,79.2,67.04,29.91,25.32,,,14.15,11.98,18.09,15.31,29.26,24.77,60.79,51.46,40.08,33.93,29.57,25.03,46.37,39.25,9.16,7.75,28.34,23.99,12.72,10.77,8.16,6.9,,,57.83,48.95
472,3.21,1000,120,2.03,500,60,0.49,250,12,3.57,1000,36,2.57,500,12,0.57,250,3,4.88,4.14,1029.51,872.74,1150.72,975.5,0.3087,,,33.59,28.47,,,,,14.54,12.33,29.09,24.66,,,,,46.24,39.2,,,29.34,24.87,,,,,,,,,26.23,22.23,25.36,21.5,125.98,106.8,,,,,,,7.07,5.99,61.97,52.53,48.94,41.49,,,79.19,67.13,31.38,26.6,,,18.93,16.05,20.9,17.72,30.53,25.88,61.53,52.16,47.63,40.38,31.25,26.49,50.92,43.17,9.87,8.37,26.19,22.2,11.14,9.44,14.94,12.66,,,67.9,57.56
473,3.71,1000,120,2.55,500,60,0.48,250,12,3.39,1000,36,2.39,500,12,0.39,250,3,5.21,4.46,1080.14,923.26,1093.29,934.5,0.3024,,,32.4,27.7,,,,,14.21,12.15,32.61,27.87,,,,,42.41,36.25,,,31.82,27.2,,,,,,,,,29.09,24.86,27.1,23.16,128.81,110.1,,,,,,,6.96,5.95,65.22,55.75,49.84,42.6,,,82.43,70.46,32.68,27.93,,,21.64,18.5,22.65,19.36,29.21,24.97,58.95,50.39,46.64,39.87,31.1,26.58,59.67,51,11.11,9.5,31.62,27.03,11.8,10.09,16.86,14.41,,,67.74,57.9
474,3.55,1000,120,2.51,500,60,0.54,250,12,3.35,1000,36,2.35,500,12,0.35,250,3,4.17,3.56,1077.6,920.82,1098.88,939,0.3186,,,33.84,28.92,,,,,14.65,12.52,31.57,26.98,,,,,44.34,37.89,,,32.21,27.52,,,,,,,,,31.41,26.84,24.4,20.85,126.21,107.85,,,,,,,7.16,6.12,66.49,56.82,51.15,43.71,,,82.7,70.67,33.07,28.26,,,24.66,21.07,21.3,18.21,29.19,24.94,65.42,55.9,46.39,39.64,34.05,29.1,56.59,48.36,11.82,10.1,29.07,24.84,13.86,11.85,17.57,15.01,,,70.58,60.31
475,3.52,1000,120,2.53,500,60,0.48,250,12,3.3,1000,36,2.3,500,12,0.3,250,3,3.96,3.4,1150.96,986.8,1114.46,955.5,0.264,,,35.27,30.24,,,,,14.61,12.53,35.19,30.17,,,,,46,39.44,,,34.5,29.58,,,,,,,,,34.37,29.47,26.83,23,123.17,105.6,,,,,,,8.7,7.46,72.12,61.83,54.2,46.47,,,82.06,70.36,32.76,28.09,,,25.99,22.28,22.1,18.95,30.72,26.34,65.98,56.57,50.68,43.45,36.59,31.37,57.97,49.7,12.59,10.79,31.89,27.34,14.25,12.22,21.44,18.38,,,81.87,70.19
476,3.38,1000,120,2.33,500,60,0.43,250,12,3.25,1000,36,2.25,500,12,0.25,250,3,5.67,4.87,7733.46,6643.24,1182.44,1015.75,0.2322,,,33.7,28.95,,,,,16.29,13.99,33.38,28.67,,,,,48.56,41.71,,,39.5,33.93,,,,,,,,,34.64,29.75,28.57,24.54,124.68,107.1,,,,,,,8.74,7.51,,,53.92,46.32,,,80.24,68.93,34.85,29.94,,,27.46,23.59,21.31,18.31,30.21,25.95,62.18,53.41,54.39,46.72,36.54,31.39,59.53,51.14,13.57,11.66,32.49,27.91,14.12,12.13,26.24,22.54,,,83.59,71.81
477,3.21,1000,120,2.2,500,60,0.37,250,12,3.24,1000,36,2.24,500,12,0.24,250,3,5.25,4.53,8020.94,6910.87,1207.05,1040,0.259,,,32.97,28.41,,,,,14.94,12.87,33.72,29.05,,,,,47.38,40.82,,,39.41,33.96,,,,,,,,,39.93,34.4,28.56,24.61,131.44,113.25,,,,,,,8.33,7.18,,,54.77,47.19,,,79.38,68.39,34.31,29.56,,,30.94,26.66,22.06,19.01,31.34,27,56.12,48.35,53.99,46.52,36.26,31.24,61.41,52.91,12.28,10.58,32.23,27.77,14.28,12.3,25.48,21.95,,,85.38,73.56
478,3.41,1000,120,2.31,500,60,0.37,250,12,3.21,1000,36,2.21,500,12,0.21,250,3,5.72,4.94,8045.56,6955.3,1360.05,1175.75,0.259,,,32.53,28.12,,,,,13.8,11.93,35.63,30.8,,,,,44.53,38.5,,,39.4,34.06,,,,,,,,,41.57,35.94,27.85,24.08,125.1,108.15,,,,,,,8.42,7.28,,,56.29,48.66,,,84.87,73.37,35.54,30.72,,,30.19,26.1,22.94,19.83,30.25,26.15,52.63,45.5,57.18,49.43,35.63,30.8,67.08,57.99,9.55,8.26,30.68,26.52,14.51,12.54,26.52,22.93,,,86.87,75.1
479,3.28,1000,120,2.03,500,60,0.26,250,12,3.22,1000,36,2.22,500,12,0.22,250,3,6.75,5.84,8199.84,7092.36,1257.31,1087.5,0.13,,,34.46,29.81,,,,,12.53,10.84,36.13,31.25,,,,,45.61,39.45,,,,,,,,,,,,,37.72,32.62,30.94,26.76,137.87,119.25,,,,,,,10.42,9.01,,,57.92,50.1,,,87.87,76,38.03,32.89,,,30.3,26.21,22.62,19.57,31.42,27.18,55.14,47.69,54.43,47.08,37.31,32.27,67.43,58.32,9.77,8.45,33.81,29.24,14.32,12.39,,,,,90.01,77.85
480,3.85,1000,120,2.69,500,60,0.47,250,12,3.2,1000,36,2.2,500,12,0.2,250,3,6.26,5.42,8366.55,7241.25,1246.1,1078.5,0.2726,,,36.25,31.37,,,,,11.67,10.1,36.64,31.71,,,,,44.76,38.74,,,,,,,,,,,,,36.1,31.25,31.47,27.24,136.22,117.9,,,,,,,11.6,10.04,,,60.42,52.29,,,79.54,68.84,39.33,34.04,,,31.43,27.2,21.68,18.77,32.69,28.29,63.48,54.94,56.37,48.79,40.87,35.37,67.58,58.49,10.48,9.07,37.11,32.12,15.05,13.03,,,,,96.81,83.79
481,3.68,1000,120,2.38,500,60,0.33,250,12,3.19,1000,36,2.19,500,12,0.19,250,3,5.49,4.75,7961.12,6883.79,1281.69,1108.25,0.2211,,,32.34,27.97,,,,,12.05,10.42,34.78,30.07,,,,,45.22,39.1,,,,,,,,,,,,,29.13,25.18,29.79,25.76,133.06,115.05,,,,,,,12.88,11.14,,,57.46,49.68,,,76.06,65.77,37.24,32.2,,,31.16,26.94,20.81,18,29.69,25.67,58.84,50.88,59.62,51.55,40.26,34.81,65.31,56.47,9.81,8.48,34.8,30.09,14.77,12.78,,,,,93.49,80.84
482,3.61,1000,120,2.28,500,60,0.32,250,12,3.23,1000,36,2.23,500,12,0.23,250,3,5.83,5.04,8133.36,7035.05,1289.65,1115.5,0.1664,,,31.41,27.17,,,,,13.69,11.84,34.09,29.49,,,,,47.2,40.83,,,,,,,,,,,,,31.69,27.41,32.41,28.03,135.61,117.3,,,,,,,13.65,11.81,,,56.92,49.23,,,75.56,65.36,38.2,33.04,,,33.43,28.92,20.1,17.39,28.8,24.91,64.41,55.71,59.85,51.77,38.98,33.72,61.69,53.36,8.99,7.78,34.79,30.09,15.7,13.58,,,,,93.15,80.57
483,3.89,1000,120,2.59,500,60,0.42,250,12,3.3,1000,36,2.3,500,12,0.3,250,3,5.26,4.55,8608.73,7447.94,1363.04,1179.25,0.2646,,,33.88,29.31,,,,,13.94,12.06,33.49,28.97,,,,,49.48,42.81,,,,,,,,,,,,,33.18,28.7,34.21,29.6,129.17,111.75,,,,,,,14.84,12.84,,,56.8,49.14,,,77.75,67.27,39.88,34.5,,,37.55,32.49,22.01,19.05,30.11,26.05,67.77,58.63,60.98,52.76,39.65,34.3,66.4,57.45,8.43,7.29,40.84,35.33,15.46,13.38,,,,,96.94,83.87
484,3.69,1000,120,2.43,500,60,0.41,250,12,3.45,1000,36,2.45,500,12,0.45,250,3,5.79,5.01,8776.67,7589.29,1396.42,1207.5,0.2747,,,31.67,27.39,,,,,19.73,17.06,32.6,28.19,,,,,50.03,43.26,,,,,,,,,,,,,33.47,28.94,35.46,30.66,140.34,121.35,,,,,,,15.77,13.64,,,57.45,49.68,,,79.68,68.9,40.44,34.97,,,37.5,32.43,22.43,19.39,30.31,26.21,64.83,56.06,,,,,,,8.07,6.98,35.9,31.04,15.59,13.48,,,,,102.58,88.7
485,3.29,1000,120,2.09,500,60,0.35,250,12,3.52,1000,36,2.52,500,12,0.52,250,3,5.21,4.51,7857.28,6791.44,1428.24,1234.5,0.1855,,,29.62,25.6,,,,,18.03,15.58,28.98,25.05,,,,,45.41,39.25,,,,,,,,,,,,,31.66,27.37,33.55,29,138.49,119.7,,,,,,,13.3,11.5,,,55.01,47.55,,,69.86,60.38,37.43,32.35,,,35.84,30.98,21.19,18.32,28.08,24.27,56.96,49.23,,,,,,,6.94,6,33.45,28.91,14.08,12.17,,,,,91.07,78.72
486,2.96,1000,120,1.8,500,60,0.32,250,12,3.41,1000,36,2.41,500,12,0.41,250,3,5.77,5,7471.03,6469.65,1349.94,1169,0.1888,,,30.34,26.27,,,,,16.49,14.28,30.06,26.03,,,,,42.74,37.01,,,,,,,,,,,,,30.53,26.44,33.92,29.37,122.81,106.35,,,,,,,11.81,10.23,,,55.67,48.21,,,65.8,56.98,36.09,31.25,,,31.65,27.41,21.5,18.62,28.01,24.26,55.15,47.76,,,,,,,6.69,5.79,30.36,26.29,15.2,13.16,,,,,91.3,79.06
487,2.94,1000,120,1.6,500,60,0.29,250,12,3.32,1000,36,2.32,500,12,0.32,250,3,7.63,6.62,8065.41,6994.57,1424.07,1235,0.1595,,,32.99,28.61,,,,,16.4,14.22,31.02,26.9,,,,,42.27,36.66,,,,,,,,,,,,,35.43,30.72,34.97,30.33,132.32,114.75,,,,,,,14.77,12.81,,,59.15,51.3,,,69.36,60.15,39.06,33.87,,,33.77,29.29,22.77,19.74,29.75,25.8,58.75,50.95,,,,,,,6.43,5.58,31.34,27.18,16.32,14.15,,,,,98.59,85.5
488,2.58,1000,120,1.41,500,60,0.25,250,12,3.28,1000,36,2.28,500,12,0.28,250,3,8.16,7.09,7718.15,6704.23,1489.7,1294,0.1325,,,34.19,29.7,,,,,15.04,13.06,35.98,31.25,,,,,42.09,36.56,,,,,,,,,,,,,35.6,30.93,36.52,31.72,134.35,116.7,,,,,,,13.27,11.53,,,59.85,51.99,,,69.12,60.04,38.47,33.42,,,30.88,26.82,21.19,18.41,31.36,27.24,57.64,50.07,,,,,,,6.06,5.26,31.14,27.05,16.33,14.19,,,,,91.53,79.51
